status_id,status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
389,photo,2017-02-08 21:30:00,155,5,0,152,2,0,1,0,0
390,video,2017-02-08 07:20:00,109,13,0,104,5,0,0,0,0
391,video,2017-02-07 23:56:00,117,16,0,104,11,2,0,0,0
392,video,2017-02-07 23:54:00,112,7,0,101,11,0,0,0,0
393,photo,2017-02-07 23:26:00,132,3,0,123,5,4,0,0,0
394,photo,2017-02-07 23:25:00,149,3,0,142,5,2,0,0,0
395,photo,2017-02-07 12:37:00,274,9,0,260,11,2,1,0,0
396,video,2017-02-07 11:54:00,195,95,5,162,30,0,3,0,0
397,video,2017-02-07 01:35:00,138,25,2,125,11,2,0,0,0
398,video,2017-02-06 09:52:00,627,266,8,519,105,2,0,1,0
399,photo,2017-02-02 05:18:00,289,23,0,279,7,3,0,0,0
400,photo,2017-02-01 06:25:00,209,10,0,204,4,1,0,0,0
401,video,2017-02-01 01:49:00,162,75,6,145,16,0,1,0,0
402,photo,2017-01-31 05:46:00,265,11,0,259,6,0,0,0,0
403,photo,2017-01-30 08:20:00,301,10,0,294,6,1,0,0,0
404,photo,2017-01-29 01:43:00,213,5,0,209,4,0,0,0,0
405,photo,2017-01-29 01:41:00,210,3,0,206,4,0,0,0,0
406,photo,2017-01-27 21:41:00,408,11,0,393,9,6,0,0,0
407,photo,2017-01-20 08:15:00,223,6,0,215,7,1,0,0,0
408,photo,2017-01-20 00:05:00,359,4,0,353,5,1,0,0,0
409,photo,2017-01-19 20:31:00,535,2,0,485,27,0,0,23,0
410,photo,2017-01-18 05:09:00,362,10,0,354,8,0,0,0,0
411,video,2017-01-16 08:09:00,266,165,10,215,42,3,4,2,0
412,photo,2017-01-15 09:45:00,156,2,0,151,5,0,0,0,0
413,video,2017-01-15 04:01:00,110,21,0,102,6,1,1,0,0
414,video,2017-01-14 22:34:00,446,6148,120,352,80,7,5,0,2
415,status,2017-01-14 21:23:00,102,1,0,102,0,0,0,0,0
416,photo,2017-01-14 06:34:00,161,6,0,158,3,0,0,0,0
417,photo,2017-01-14 05:44:00,279,8,0,273,6,0,0,0,0
418,photo,2017-01-13 04:16:00,288,6,0,281,5,2,0,0,0
419,photo,2017-01-11 23:58:00,230,8,0,221,8,1,0,0,0
420,photo,2017-01-11 00:23:00,271,12,0,262,6,3,0,0,0
421,photo,2017-01-11 00:21:00,113,2,1,107,3,2,0,1,0
422,video,2017-01-10 01:40:00,256,103,16,205,47,1,2,0,1
423,photo,2017-01-08 09:15:00,306,4,0,301,3,2,0,0,0
424,photo,2017-01-08 09:03:00,566,10,0,548,4,14,0,0,0
425,photo,2017-01-08 07:44:00,186,1,1,184,0,2,0,0,0
426,video,2017-01-08 07:40:00,135,9,2,118,10,4,2,1,0
427,video,2017-01-08 06:30:00,174,195,3,146,18,5,4,1,0
428,video,2017-01-07 23:09:00,171,84,4,159,10,2,0,0,0
429,photo,2017-01-07 05:04:00,373,8,0,365,5,3,0,0,0
430,photo,2017-01-07 01:52:00,403,5,0,392,8,3,0,0,0
431,photo,2017-01-06 05:10:00,139,14,0,138,1,0,0,0,0
432,photo,2017-01-06 04:29:00,148,16,5,146,1,1,0,0,0
433,photo,2017-01-03 03:55:00,270,8,0,265,4,1,0,0,0
434,photo,2017-01-02 21:13:00,343,8,0,334,7,1,1,0,0
435,photo,2017-01-02 08:25:00,254,5,0,252,2,0,0,0,0
436,photo,2016-12-31 05:13:00,304,9,6,298,5,1,0,0,0
437,photo,2016-12-30 09:37:00,437,6,0,433,4,0,0,0,0
438,photo,2016-12-29 06:26:00,412,4,2,399,13,0,0,0,0
439,photo,2016-12-26 22:07:00,183,11,0,175,6,2,0,0,0
440,photo,2016-12-26 08:50:00,353,8,2,342,9,1,1,0,0
441,photo,2016-12-26 05:17:00,144,14,1,142,2,0,0,0,0
442,photo,2016-12-26 04:28:00,905,10,5,876,21,8,0,0,0
443,video,2016-12-25 06:17:00,151,19,2,129,18,2,1,1,0
444,photo,2016-12-25 00:26:00,276,4,0,264,8,3,1,0,0
445,photo,2016-12-24 07:59:00,227,3,4,218,8,1,0,0,0
446,video,2016-12-24 00:15:00,340,1201,47,276,55,1,6,1,1
447,photo,2016-12-23 23:17:00,478,12,0,463,11,4,0,0,0
448,photo,2016-12-23 09:10:00,189,22,2,185,3,1,0,0,0
449,photo,2016-12-22 23:15:00,211,7,0,207,4,0,0,0,0
450,photo,2016-12-22 02:06:00,296,2,0,293,3,0,0,0,0
451,video,2016-12-22 01:07:00,113,15,1,100,9,1,1,2,0
452,photo,2016-12-21 23:08:00,113,2,0,109,4,0,0,0,0
453,video,2016-12-21 22:53:00,133,19,2,115,13,4,1,0,0
454,photo,2016-12-21 22:27:00,223,3,0,213,5,5,0,0,0
455,photo,2016-12-21 10:13:00,322,8,1,311,8,3,0,0,0
456,photo,2016-12-21 05:59:00,235,3,0,230,4,0,1,0,0
457,photo,2016-12-21 05:45:00,163,1,0,160,3,0,0,0,0
458,photo,2016-12-21 05:36:00,373,4,3,367,5,1,0,0,0
459,video,2016-12-21 04:24:00,249,147,8,193,50,2,4,0,0
460,photo,2016-12-21 03:42:00,129,2,0,123,5,1,0,0,0
461,photo,2016-12-21 00:58:00,245,7,0,234,6,4,0,1,0
462,photo,2016-12-21 00:10:00,272,9,0,264,6,2,0,0,0
463,video,2016-12-20 23:43:00,239,127,7,189,47,0,3,0,0
464,photo,2016-12-20 08:47:00,135,9,1,131,3,1,0,0,0
465,photo,2016-12-20 08:20:00,333,44,0,325,6,2,0,0,0
466,photo,2016-12-20 03:45:00,96,3,0,94,2,0,0,0,0
467,photo,2016-12-20 03:25:00,210,7,0,203,7,0,0,0,0
468,video,2016-12-20 01:42:00,154,72,6,124,24,3,2,1,0
469,photo,2016-12-20 00:57:00,192,8,0,189,3,0,0,0,0
470,photo,2016-12-19 20:32:00,152,2,0,151,1,0,0,0,0
471,photo,2016-12-19 08:33:00,222,3,0,216,6,0,0,0,0
472,photo,2016-12-19 07:09:00,227,1,0,223,2,2,0,0,0
473,photo,2016-12-18 21:12:00,542,21,1,521,11,9,1,0,0
474,video,2016-12-18 01:44:00,279,274,15,233,42,4,0,0,0
475,photo,2016-12-18 01:19:00,263,8,0,258,3,0,1,1,0
476,video,2016-12-15 02:19:00,358,5498,94,294,57,1,5,1,0
477,video,2016-12-15 00:00:00,65,4,1,65,0,0,0,0,0
478,photo,2016-12-12 10:43:00,190,11,1,182,5,3,0,0,0
479,photo,2016-12-11 11:14:00,320,4,1,309,10,1,0,0,0
480,photo,2016-12-10 02:19:00,266,8,0,254,9,3,0,0,0
481,video,2016-12-09 21:48:00,452,19013,161,353,92,2,3,2,0
482,status,2016-12-09 10:44:00,123,23,0,114,0,0,3,6,0
483,video,2016-12-09 09:29:00,543,4661,178,397,136,2,6,1,1
484,photo,2016-12-08 23:57:00,278,8,0,267,9,2,0,0,0
485,video,2016-12-08 21:11:00,445,432,27,315,124,2,3,0,1
486,photo,2016-12-08 06:58:00,196,7,8,190,2,4,0,0,0
487,video,2016-12-08 04:21:00,607,383,52,446,159,1,0,0,1
488,photo,2016-12-08 03:22:00,180,4,0,166,12,2,0,0,0
489,photo,2016-12-08 02:38:00,236,8,0,228,8,0,0,0,0
490,status,2016-12-07 09:30:00,93,2,1,90,3,0,0,0,0
491,video,2016-12-07 05:01:00,48,6,0,47,1,0,0,0,0
492,video,2016-12-07 04:39:00,245,169,37,205,33,5,2,0,0
493,status,2016-12-05 00:56:00,225,12,29,222,2,1,0,0,0
494,photo,2016-12-04 09:58:00,133,4,2,128,5,0,0,0,0
495,photo,2016-12-04 09:58:00,170,11,2,159,11,0,0,0,0
496,photo,2016-12-02 01:12:00,304,13,0,294,9,1,0,0,0
497,photo,2016-12-02 01:10:00,150,5,0,148,1,1,0,0,0
498,photo,2016-12-01 12:35:00,387,8,0,375,9,3,0,0,0
499,video,2016-11-30 08:46:00,564,20990,154,473,82,3,3,3,0
500,photo,2016-11-27 06:06:00,261,36,1,256,5,0,0,0,0
501,photo,2016-11-26 04:51:00,477,12,0,468,6,3,0,0,0
502,photo,2016-11-22 00:03:00,154,19,7,153,1,0,0,0,0
503,photo,2016-11-20 07:05:00,130,13,2,124,3,2,1,0,0
504,photo,2016-11-17 20:56:00,307,0,0,294,12,0,1,0,0
505,photo,2016-11-15 04:07:00,113,12,5,111,2,0,0,0,0
506,photo,2016-11-13 23:43:00,77,4,2,77,0,0,0,0,0
507,video,2016-11-13 01:35:00,38,4,0,37,0,0,1,0,0
508,photo,2016-11-12 01:15:00,209,9,0,206,2,0,1,0,0
509,photo,2016-11-07 00:51:00,99,0,3,98,1,0,0,0,0
510,video,2016-11-07 00:35:00,119,8,2,113,5,1,0,0,0
511,photo,2016-10-29 23:56:00,182,2,21,180,2,0,0,0,0
512,photo,2016-10-27 20:26:00,155,1,4,148,4,0,0,3,0
513,video,2016-10-27 20:14:00,86,0,0,76,4,0,0,6,0
514,video,2016-10-27 20:12:00,124,0,0,114,4,0,0,6,0
515,video,2016-10-26 10:48:00,221,1,0,211,0,8,0,2,0
516,photo,2016-10-26 00:00:00,52,0,0,52,0,0,0,0,0
517,video,2016-10-25 23:51:00,38,7,1,38,0,0,0,0,0
518,photo,2016-10-25 23:50:00,2,0,37,2,0,0,0,0,0
519,photo,2016-10-25 11:23:00,347,0,1,335,12,0,0,0,0
520,photo,2016-10-25 09:55:00,99,0,30,97,2,0,0,0,0
521,photo,2016-10-25 04:56:00,210,0,6,202,4,0,0,4,0
522,photo,2016-10-25 02:51:00,178,0,0,171,7,0,0,0,0
523,photo,2016-10-25 01:23:00,149,0,1,143,5,1,0,0,0
524,photo,2016-10-23 20:41:00,77,0,1,73,0,0,0,4,0
525,link,2016-10-23 20:39:00,169,0,57,166,2,0,1,0,0
526,link,2016-10-23 09:51:00,237,0,0,229,2,6,0,0,0
527,photo,2016-10-23 09:36:00,86,0,3,85,1,0,0,0,0
528,photo,2016-10-23 09:32:00,120,0,2,119,1,0,0,0,0
529,photo,2016-10-23 09:30:00,234,0,0,224,6,0,0,4,0
530,photo,2016-10-23 04:23:00,280,0,1,277,3,0,0,0,0
531,photo,2016-10-22 04:29:00,319,5,0,308,5,0,0,6,0
532,video,2016-10-22 02:12:00,171,0,0,162,3,0,0,6,0
533,photo,2016-10-22 01:34:00,251,5,0,249,0,0,0,2,0
534,video,2016-10-21 10:59:00,135,0,0,128,4,1,0,2,0
535,photo,2016-10-20 10:10:00,1,0,37,1,0,0,0,0,0
536,photo,2016-10-20 10:07:00,1,0,1,1,0,0,0,0,0
537,photo,2016-10-20 08:26:00,264,2,0,261,3,0,0,0,0
538,photo,2016-10-20 05:10:00,218,2,5,214,0,0,0,4,0
539,photo,2016-10-20 02:07:00,52,0,4,52,0,0,0,0,0
540,video,2016-10-20 01:15:00,41,0,3,39,1,0,0,1,0
541,photo,2016-10-20 00:56:00,67,0,1,66,1,0,0,0,0
542,photo,2016-10-19 22:23:00,266,9,1,237,1,0,0,28,0
543,photo,2016-10-19 20:12:00,165,0,0,156,5,0,0,4,0
544,video,2016-10-19 12:54:00,70,0,0,66,0,0,0,4,0
545,photo,2016-10-19 06:03:00,247,1,0,239,8,0,0,0,0
546,photo,2016-10-19 05:48:00,379,0,0,373,3,0,0,3,0
547,photo,2016-10-19 00:28:00,305,1,0,284,8,0,0,13,0
548,photo,2016-10-18 23:49:00,26,0,0,23,0,3,0,0,0
549,photo,2016-10-18 23:48:00,28,0,0,27,1,0,0,0,0
550,photo,2016-10-18 22:51:00,37,0,0,35,2,0,0,0,0
551,photo,2016-10-18 22:12:00,46,0,0,46,0,0,0,0,0
552,photo,2016-10-18 08:42:00,164,2,13,150,8,0,1,5,0
553,photo,2016-10-18 05:50:00,282,0,0,278,4,0,0,0,0
554,status,2016-10-18 00:10:00,61,5,0,54,0,0,0,7,0
555,photo,2016-10-18 00:07:00,68,3,0,68,0,0,0,0,0
556,photo,2016-10-17 20:12:00,73,1,17,66,4,0,0,3,0
557,photo,2016-10-17 20:08:00,641,0,0,628,11,2,0,0,0
558,photo,2016-10-17 10:10:00,122,0,0,115,7,0,0,0,0
559,photo,2016-10-17 02:31:00,654,1,50,617,32,0,0,5,0
560,photo,2016-10-16 23:29:00,245,2,0,239,3,0,0,3,0
561,photo,2016-10-16 21:45:00,173,0,0,173,0,0,0,0,0
562,photo,2016-10-16 19:31:00,64,0,1,64,0,0,0,0,0
563,photo,2016-10-16 12:17:00,495,9,227,443,42,0,0,10,0
564,photo,2016-10-16 05:13:00,144,0,0,137,2,0,0,5,0
565,photo,2016-10-16 00:48:00,476,3,212,452,16,0,0,8,0
566,photo,2016-10-15 21:21:00,4,0,41,4,0,0,0,0,0
567,photo,2016-10-15 12:21:00,48,0,1,43,1,0,0,4,0
568,status,2016-10-15 10:03:00,77,1,38,76,1,0,0,0,0
569,photo,2016-10-14 21:42:00,199,0,5,179,1,0,0,19,0
570,status,2016-10-14 11:26:00,43,0,1,42,1,0,0,0,0
571,photo,2016-10-14 10:16:00,30,0,0,30,0,0,0,0,0
572,photo,2016-10-14 04:56:00,190,1,0,168,5,0,0,17,0
573,photo,2016-10-14 01:39:00,96,0,5,90,0,0,0,6,0
574,photo,2016-10-14 00:27:00,295,3,10,243,1,0,0,51,0
575,photo,2016-10-13 19:49:00,102,0,1,87,2,0,0,13,0
576,photo,2016-10-13 13:27:00,52,0,2,46,0,0,0,6,0
577,photo,2016-10-13 08:14:00,71,0,5,61,0,0,0,10,0
578,photo,2016-10-13 07:57:00,95,1,2,73,1,0,0,21,0
579,photo,2016-10-11 09:40:00,132,10,1,124,5,1,0,2,0
580,video,2016-10-11 05:58:00,63,14,0,63,0,0,0,0,0
581,photo,2016-10-10 23:23:00,187,6,0,182,5,0,0,0,0
582,photo,2016-10-10 05:08:00,124,2,0,119,3,2,0,0,0
583,video,2016-10-09 06:07:00,296,80,5,242,44,5,3,1,1
584,video,2016-10-09 00:09:00,268,46,0,231,32,3,1,0,1
585,photo,2016-10-06 23:30:00,156,4,0,152,3,0,1,0,0
586,photo,2016-10-06 06:34:00,148,26,0,144,4,0,0,0,0
587,photo,2016-10-04 00:12:00,195,14,0,190,5,0,0,0,0
588,photo,2016-09-30 05:35:00,229,7,0,220,5,4,0,0,0
589,video,2016-09-30 05:26:00,111,4,0,105,6,0,0,0,0
590,video,2016-09-30 01:53:00,169,34,1,148,17,4,0,0,0
591,photo,2016-09-29 07:53:00,127,6,0,124,3,0,0,0,0
592,video,2016-09-28 02:06:00,139,27,0,125,12,2,0,0,0
593,status,2016-09-26 02:31:00,60,8,4,58,2,0,0,0,0
594,video,2016-09-26 01:03:00,109,5,1,104,5,0,0,0,0
595,photo,2016-09-24 05:17:00,148,4,0,144,4,0,0,0,0
596,link,2016-09-24 02:03:00,46,3,1,44,2,0,0,0,0
597,video,2016-09-23 05:21:00,93,14,4,89,4,0,0,0,0
598,photo,2016-09-22 03:01:00,164,17,1,156,7,1,0,0,0
599,link,2016-09-21 23:18:00,33,4,4,31,1,1,0,0,0
600,photo,2016-09-20 00:03:00,153,19,1,147,3,2,1,0,0
601,photo,2016-09-19 22:49:00,173,1,58,172,0,0,0,1,0
602,photo,2016-09-19 05:19:00,168,1,1,160,6,2,0,0,0
603,video,2016-09-19 03:55:00,51,10,1,51,0,0,0,0,0
604,photo,2016-09-18 08:58:00,198,4,6,193,4,0,1,0,0
605,video,2016-09-17 23:49:00,44,3,7,44,0,0,0,0,0
606,video,2016-09-16 23:28:00,43,4,12,41,1,1,0,0,0
607,photo,2016-09-14 04:04:00,105,3,3,101,3,1,0,0,0
608,photo,2016-09-13 07:31:00,272,5,4,265,4,3,0,0,0
609,photo,2016-09-13 01:43:00,148,9,6,143,2,3,0,0,0
610,photo,2016-09-12 09:20:00,91,13,14,86,2,3,0,0,0
611,video,2016-09-11 21:51:00,188,26,3,166,19,1,2,0,0
612,photo,2016-09-09 19:03:00,60,3,0,56,1,3,0,0,0
613,photo,2016-09-06 01:33:00,110,2,0,107,2,0,1,0,0
614,status,2016-09-04 01:07:00,101,6,0,99,1,1,0,0,0
615,photo,2016-09-01 02:35:00,122,18,20,120,1,1,0,0,0
616,photo,2016-08-31 22:46:00,105,4,1,102,2,1,0,0,0
617,photo,2016-08-31 22:45:00,56,1,0,54,1,1,0,0,0
618,photo,2016-08-29 22:49:00,219,5,0,213,6,0,0,0,0
619,video,2016-08-29 09:23:00,87,1,1,83,2,2,0,0,0
620,photo,2016-08-28 00:36:00,109,3,0,105,2,2,0,0,0
621,photo,2016-08-28 00:34:00,50,1,1,49,1,0,0,0,0
622,video,2016-08-27 05:35:00,173,16,0,156,17,0,0,0,0
623,photo,2016-08-26 03:10:00,101,1,0,100,1,0,0,0,0
624,video,2016-08-25 07:05:00,105,8,2,97,7,0,1,0,0
625,video,2016-08-25 05:08:00,89,4,1,84,5,0,0,0,0
626,photo,2016-08-25 04:31:00,101,1,2,98,2,1,0,0,0
627,photo,2016-08-25 04:31:00,90,4,1,88,1,0,0,1,0
628,video,2016-08-25 04:07:00,113,27,0,102,11,0,0,0,0
629,photo,2016-08-23 09:17:00,126,6,2,120,5,1,0,0,0
630,photo,2016-08-21 22:30:00,441,31,2,423,13,2,3,0,0
631,video,2016-08-21 07:42:00,302,186,3,244,50,2,4,1,1
632,video,2016-08-21 00:46:00,185,40,2,171,12,2,0,0,0
633,video,2016-08-20 00:57:00,155,33,0,138,16,0,0,0,1
634,photo,2016-08-16 08:29:00,177,7,1,173,2,2,0,0,0
635,video,2016-08-13 09:14:00,309,102,1,260,43,5,1,0,0
636,photo,2016-08-12 08:20:00,326,2,1,319,7,0,0,0,0
637,photo,2016-08-12 02:24:00,265,6,0,259,6,0,0,0,0
638,photo,2016-08-10 23:49:00,199,8,1,193,4,1,1,0,0
639,video,2016-08-10 06:24:00,226,93,3,203,20,3,0,0,0
640,photo,2016-08-09 23:59:00,129,5,0,127,2,0,0,0,0
641,link,2016-08-08 22:38:00,63,11,1,61,2,0,0,0,0
642,photo,2016-08-06 21:51:00,185,1,0,180,3,2,0,0,0
643,video,2016-08-06 09:28:00,54,0,0,53,1,0,0,0,0
644,photo,2016-08-06 02:27:00,167,4,0,164,3,0,0,0,0
645,photo,2016-08-05 09:15:00,53,3,0,51,2,0,0,0,0
646,photo,2016-08-04 05:51:00,352,4,0,348,3,1,0,0,0
647,photo,2016-08-02 04:05:00,185,3,1,178,6,1,0,0,0
648,video,2016-08-02 02:43:00,198,30,3,152,42,0,3,0,1
649,status,2016-08-02 00:46:00,59,1,0,56,1,1,1,0,0
650,status,2016-08-01 03:30:00,49,1,0,48,1,0,0,0,0
651,photo,2016-08-01 02:55:00,126,4,1,122,3,1,0,0,0
652,photo,2016-08-01 02:53:00,120,1,1,117,3,0,0,0,0
653,video,2016-08-01 00:42:00,180,120,0,145,33,0,2,0,0
654,video,2016-07-31 23:30:00,85,0,0,79,5,1,0,0,0
655,photo,2016-07-31 03:51:00,230,6,0,222,6,2,0,0,0
656,video,2016-07-29 22:33:00,248,52,1,206,39,2,0,0,1
657,photo,2016-07-29 00:59:00,297,8,0,292,3,2,0,0,0
658,photo,2016-07-28 03:56:00,158,6,0,153,4,1,0,0,0
659,photo,2016-07-28 01:09:00,124,3,0,121,3,0,0,0,0
660,photo,2016-07-28 00:54:00,213,1,0,208,5,0,0,0,0
661,photo,2016-07-26 20:43:00,114,0,20,113,1,0,0,0,0
662,photo,2016-07-23 09:59:00,182,10,0,179,3,0,0,0,0
663,photo,2016-07-23 06:25:00,178,14,1,173,3,2,0,0,0
664,photo,2016-07-22 02:34:00,166,0,0,162,3,1,0,0,0
665,photo,2016-07-21 09:12:00,143,5,0,139,3,1,0,0,0
666,photo,2016-07-20 12:06:00,170,3,17,169,1,0,0,0,0
667,photo,2016-07-18 10:43:00,196,5,0,192,3,1,0,0,0
668,photo,2016-07-16 06:37:00,103,0,0,101,2,0,0,0,0
669,video,2016-07-16 06:22:00,114,11,0,102,11,0,1,0,0
670,photo,2016-07-16 00:15:00,136,6,0,131,2,1,2,0,0
671,status,2016-07-15 22:39:00,53,3,1,52,1,0,0,0,0
672,status,2016-07-15 21:55:00,63,0,3,62,1,0,0,0,0
673,video,2016-07-15 01:50:00,150,14,0,141,9,0,0,0,0
674,status,2016-07-14 08:56:00,154,8,0,153,1,0,0,0,0
675,photo,2016-07-14 03:44:00,114,21,0,111,3,0,0,0,0
676,photo,2016-07-13 07:41:00,139,4,0,135,4,0,0,0,0
677,photo,2016-07-13 07:39:00,96,1,0,94,2,0,0,0,0
678,photo,2016-07-11 08:20:00,177,15,0,174,3,0,0,0,0
679,photo,2016-07-10 09:56:00,320,6,60,318,2,0,0,0,0
680,photo,2016-07-10 06:04:00,336,154,111,328,4,3,1,0,0
681,photo,2016-07-08 10:51:00,54,2,4,54,0,0,0,0,0
682,status,2016-07-08 10:29:00,74,1,0,74,0,0,0,0,0
683,photo,2016-07-08 10:27:00,79,2,0,78,0,1,0,0,0
684,status,2016-07-05 09:28:00,50,10,0,50,0,0,0,0,0
685,photo,2016-07-04 23:31:00,183,13,0,180,3,0,0,0,0
686,photo,2016-07-03 07:35:00,73,12,0,72,1,0,0,0,0
687,photo,2016-07-03 04:27:00,103,15,0,101,2,0,0,0,0
688,photo,2016-07-02 23:05:00,90,2,0,90,0,0,0,0,0
689,photo,2016-07-02 03:02:00,124,13,2,122,0,2,0,0,0
690,status,2016-06-29 22:47:00,90,14,0,90,0,0,0,0,0
691,photo,2016-06-29 08:30:00,303,11,0,297,4,2,0,0,0
692,photo,2016-06-28 09:14:00,309,10,0,300,2,0,7,0,0
693,video,2016-06-27 10:07:00,220,52,1,193,25,0,1,1,0
694,photo,2016-06-27 07:42:00,126,0,1,125,1,0,0,0,0
695,photo,2016-06-25 09:55:00,928,53,0,906,16,5,0,1,0
696,video,2016-06-25 01:23:00,391,136,0,343,43,4,1,0,0
697,status,2016-06-24 09:28:00,150,2,1,146,4,0,0,0,0
698,photo,2016-06-24 09:25:00,223,1,1,219,4,0,0,0,0
699,photo,2016-06-24 06:41:00,174,2,0,166,8,0,0,0,0
700,photo,2016-06-24 05:02:00,0,0,1,0,0,0,0,0,0
701,photo,2016-06-19 23:23:00,102,1,1,101,1,0,0,0,0
702,photo,2016-06-18 05:20:00,344,20,0,341,2,1,0,0,0
703,video,2016-06-16 04:26:00,135,26,0,123,9,0,2,1,0
704,photo,2016-06-15 03:37:00,334,13,1,332,2,0,0,0,0
705,photo,2016-06-13 12:40:00,49,3,0,49,0,0,0,0,0
706,photo,2016-06-12 05:21:00,404,17,0,402,2,0,0,0,0
707,photo,2016-06-12 02:51:00,185,5,0,181,4,0,0,0,0
708,video,2016-06-12 01:52:00,354,184,1,306,44,0,3,0,1
709,status,2016-06-10 05:29:00,78,16,0,78,0,0,0,0,0
710,photo,2016-05-30 11:33:00,139,18,0,139,0,0,0,0,0
711,photo,2016-05-29 08:32:00,367,11,3,346,0,21,0,0,0
712,photo,2016-05-27 22:13:00,177,1,0,177,0,0,0,0,0
713,photo,2016-05-27 07:40:00,378,5,0,377,1,0,0,0,0
714,status,2016-05-27 00:51:00,57,19,0,57,0,0,0,0,0
715,photo,2016-05-26 03:07:00,921,35,0,891,14,15,1,0,0
716,photo,2016-05-24 02:03:00,0,0,1,0,0,0,0,0,0
717,photo,2016-05-23 05:09:00,348,9,0,346,2,0,0,0,0
718,photo,2016-05-20 01:43:00,370,10,0,365,5,0,0,0,0
719,photo,2016-05-17 21:41:00,72,3,27,72,0,0,0,0,0
720,link,2016-05-17 08:10:00,27,9,0,27,0,0,0,0,0
721,status,2016-05-17 02:01:00,59,16,1,59,0,0,0,0,0
722,status,2016-05-13 08:35:00,113,1,32,113,0,0,0,0,0
723,photo,2016-05-12 07:44:00,116,24,0,116,0,0,0,0,0
724,photo,2016-05-11 23:57:00,21,10,0,21,0,0,0,0,0
725,photo,2016-05-11 23:55:00,19,8,0,19,0,0,0,0,0
726,video,2016-05-11 21:29:00,230,62,8,207,19,3,1,0,0
727,photo,2016-05-11 02:47:00,1542,18,1260,1520,12,6,0,4,0
728,photo,2016-05-10 23:30:00,48,14,0,48,0,0,0,0,0
729,photo,2016-05-10 23:09:00,69,15,2,68,1,0,0,0,0
730,photo,2016-05-09 12:52:00,96,18,1,96,0,0,0,0,0
731,photo,2016-05-09 08:55:00,235,1,0,232,3,0,0,0,0
732,photo,2016-05-09 05:47:00,130,4,0,128,0,2,0,0,0
733,photo,2016-05-08 06:27:00,111,19,2,110,1,0,0,0,0
734,photo,2016-05-08 02:19:00,89,20,1,87,2,0,0,0,0
735,photo,2016-05-07 10:50:00,20,11,0,20,0,0,0,0,0
736,photo,2016-05-07 02:24:00,74,15,0,74,0,0,0,0,0
737,photo,2016-05-06 22:53:00,63,18,2,61,2,0,0,0,0
738,status,2016-05-06 22:41:00,83,24,3,83,0,0,0,0,0
739,photo,2016-05-06 06:54:00,62,11,0,61,1,0,0,0,0
740,photo,2016-05-06 01:29:00,141,24,2,140,0,1,0,0,0
741,photo,2016-05-05 06:12:00,140,1,0,138,1,1,0,0,0
742,photo,2016-05-05 04:35:00,124,21,1,119,2,3,0,0,0
743,photo,2016-05-04 02:25:00,107,16,1,106,1,0,0,0,0
744,photo,2016-05-03 08:03:00,139,16,0,139,0,0,0,0,0
745,photo,2016-05-02 23:38:00,264,27,3,264,0,0,0,0,0
746,link,2016-05-02 10:43:00,48,4,4,48,0,0,0,0,0
747,video,2016-05-01 10:06:00,360,131,5,292,60,1,5,1,1
748,photo,2016-04-30 03:31:00,64,11,0,64,0,0,0,0,0
749,photo,2016-04-27 03:50:00,173,11,0,170,2,0,1,0,0
750,photo,2016-04-27 01:14:00,165,15,1,165,0,0,0,0,0
751,photo,2016-04-25 02:21:00,79,18,0,78,1,0,0,0,0
752,photo,2016-04-23 19:35:00,130,19,2,128,2,0,0,0,0
753,photo,2016-04-23 05:03:00,534,0,0,526,5,2,0,0,1
754,video,2016-04-23 04:21:00,237,33,0,230,6,1,0,0,0
755,photo,2016-04-23 00:00:00,432,5,0,429,3,0,0,0,0
756,video,2016-04-22 20:35:00,92,2,0,92,0,0,0,0,0
757,video,2016-04-21 22:45:00,128,3,0,124,4,0,0,0,0
758,photo,2016-04-21 21:22:00,316,3,0,309,4,3,0,0,0
759,photo,2016-04-21 05:14:00,68,16,3,68,0,0,0,0,0
760,photo,2016-04-21 04:45:00,193,3,0,189,0,3,1,0,0
761,video,2016-04-20 23:23:00,75,3,0,74,0,1,0,0,0
762,photo,2016-04-20 21:20:00,131,0,0,131,0,0,0,0,0
763,video,2016-04-20 05:19:00,74,10,0,74,0,0,0,0,0
764,photo,2016-04-20 05:12:00,67,11,0,67,0,0,0,0,0
765,status,2016-04-20 05:11:00,35,2,0,35,0,0,0,0,0
766,photo,2016-04-20 02:45:00,217,1,0,215,2,0,0,0,0
767,photo,2016-04-19 22:31:00,398,3,0,395,3,0,0,0,0
768,photo,2016-04-19 21:53:00,99,14,1,99,0,0,0,0,0
769,photo,2016-04-19 07:21:00,138,1,0,136,1,1,0,0,0
770,photo,2016-04-19 07:13:00,134,0,1,133,0,1,0,0,0
771,photo,2016-04-19 06:40:00,267,9,0,263,0,3,1,0,0
772,video,2016-04-19 02:45:00,87,17,0,81,6,0,0,0,0
773,photo,2016-04-19 01:49:00,409,6,0,404,4,1,0,0,0
774,photo,2016-04-19 00:14:00,263,5,0,260,3,0,0,0,0
775,photo,2016-04-18 23:24:00,210,2,0,209,1,0,0,0,0
776,photo,2016-04-18 22:12:00,104,14,0,103,1,0,0,0,0
777,video,2016-04-18 04:04:00,158,48,0,152,5,1,0,0,0
778,photo,2016-04-18 00:37:00,286,2,0,285,1,0,0,0,0
